Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
contact-lenses,10,2,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,1,2,0,33.33333333,66.66666667,0,0,0.398476372,0.44271553,89.65718368,85.99315586,5.526068812,3.945006639,1.581062173,1.842022937,1.315002213,0.527020724,1.561813176,0.520604392,117.776025,0,0,0,0,1,2,1,1,NaN,0,NaN,NaN,1,1,0.333333333,0.333333333,0.666666667,0.666666667,NaN,0.333333333,NaN,NaN,0.666666667,0.666666667,NaN,0.333333333,0,0,6.10E-05,1.90E-05,0.061,0.019,3193,3176,1934,100,100,?,?,?,?
contact-lenses,10,3,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,3,0,0,100,0,0,1,0.218996782,0.259318511,49.27427605,50.3700811,5.526068812,1.797193175,3.728875636,1.842022937,0.599064392,1.242958545,3.728875636,1.242958545,281.1937798,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5.70E-05,1.80E-05,0.057,0.018,3193,3176,1934,100,88.88888889,?,?,?,?
contact-lenses,10,4,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,21,3,1,2,0,33.33333333,66.66666667,0,0,0.395693484,0.438996849,89.03103386,85.2708384,5.526068812,3.98368852,1.542380292,1.842022937,1.327896173,0.514126764,1.690137992,0.563379331,127.4529742,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.333333333,0.333333333,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0,0.5,0.611111111,0.333333333,0.333333333,0,0,1.02E-04,2.40E-05,0.102,0.024,3193,3176,1934,100,100,?,?,?,?
contact-lenses,10,5,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.107018787,0.138555025,36.48367734,44.47205748,1.673002535,0.518139632,1.154862903,0.836501268,0.259069816,0.577431452,1.154862903,0.577431452,80.931648,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.70E-05,1.50E-05,0.057,0.015,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,10,6,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,1,1,0,50,50,0,0,0.307984734,0.420601952,104.9947957,135.000764,1.673002535,2.445107483,-0.772104947,0.836501268,1.222553741,-0.386052474,-0.214898571,-0.107449285,-15.05987892,NaN,0,0.5,1,0.5,1,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0,4.90E-05,1.40E-05,0.049,0.014,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,10,7,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.114257091,0.130124498,38.95128096,41.7661081,1.673002535,0.542564858,1.130437678,0.836501268,0.271282429,0.565218839,1.130437678,0.565218839,79.21995238,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,5.30E-05,1.30E-05,0.053,0.013,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,10,8,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.143533217,0.171511375,48.93177868,55.05006933,1.673002535,0.703179967,0.969822569,0.836501268,0.351589983,0.484911284,0.969822569,0.484911284,67.9642047,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,4.80E-05,1.30E-05,0.048,0.013,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,10,9,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.105921982,0.1237562,36.10976652,39.72207338,1.673002535,0.503671364,1.169331171,0.836501268,0.251835682,0.584665586,1.169331171,0.584665586,81.94556989,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,4.80E-05,1.30E-05,0.048,0.013,3193,3245,1865,100,66.66666667,?,?,?,?
contact-lenses,10,10,weka.classifiers.bayes.NaiveBayes,'',5.99523E+18,2.02E+07,22,2,2,0,0,100,0,0,1,0.206061632,0.26557976,51.51540804,57.49970464,3.058893689,1.146452878,1.912440811,1.529446845,0.573226439,0.956220405,1.912440811,0.956220405,139.4974275,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,4.80E-05,1.40E-05,0.048,0.014,3193,3245,1865,100,83.33333333,?,?,?,?
contact-lenses,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.044444444,0.094280904,10,18.31314225,5.526068812,0.321928095,5.204140717,1.842022937,0.107309365,1.734713572,5.204140717,1.734713572,392.44323,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.006,0,0.005609,7.10E-05,5.609,0.071,4645,3176,1934,100,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.133333333,0.210818511,30,40.94943095,5.526068812,1.058893689,4.467175123,1.842022937,0.352964563,1.489058374,4.467175123,1.489058374,336.8687992,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,4.75E-04,3.10E-05,0.475,0.031,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.5,0.266666667,0.48074017,60,93.37906968,5.526068812,1074.321928,-1068.795859,1.842022937,358.1073094,-356.2652864,2.35614381,0.78538127,177.6763423,1,1,0,0,1,2,0,0,1,1,1,1,1,1,0.666666667,0.166666667,0.833333333,0.333333333,NaN,0.666666667,NaN,NaN,0.75,0.611111111,NaN,0.666666667,0,0,4.62E-04,3.10E-05,0.462,0.031,4645,3176,1934,66.66666667,44.44444444,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.133333333,0.210818511,30,40.94943095,5.526068812,1.058893689,4.467175123,1.842022937,0.352964563,1.489058374,4.467175123,1.489058374,336.8687992,1,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,5.18E-04,3.30E-05,0.518,0.033,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.266666667,0.461880215,90.90909091,148.2498633,1.673002535,2.321928095,-0.648925559,0.836501268,1.160964047,-0.32446278,-0.025995209,-0.012997604,-1.821718457,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0,4.49E-04,2.30E-05,0.449,0.023,4241,3245,1865,100,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.002,0,5.05E-04,2.90E-05,0.505,0.029,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.001,0,4.54E-04,2.00E-05,0.454,0.02,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.001,0,4.17E-04,1.80E-05,0.417,0.018,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,0,2,0,0,100,0,0,0.6,0.7393691,204.5454545,237.3155733,1.673002535,1076.321928,-1074.648926,0.836501268,538.160964,-537.3244628,-2.046921047,-1.023460524,-143.4461989,NaN,0,0.5,1,0.5,1,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,1,NaN,0,NaN,NaN,NaN,1,NaN,0,0.001,0,2.73E-04,2.10E-05,0.273,0.021,4241,3245,1865,50,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,4.54E-04,2.00E-05,0.454,0.02,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.4,0.222222222,0.372677996,60,87.70580193,4.140177658,2.415037499,1.725140159,1.380059219,0.8050125,0.57504672,2.099535674,0.699845225,151.6532719,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.166666667,0.833333333,0.333333333,0.833333333,0.666666667,0.666666667,0.5,0.75,0.722222222,0.666666667,0.666666667,0,0,2.92E-04,2.40E-05,0.292,0.024,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.088888889,0.188561808,24,44.3760157,4.140177658,0.736965594,3.403212064,1.380059219,0.245655198,1.134404021,3.403212064,1.134404021,245.8201835,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.61E-04,2.40E-05,0.361,0.024,4241,3176,1934,100,44.44444444,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.4,0.222222222,0.372677996,60,87.70580193,4.140177658,2.415037499,1.725140159,1.380059219,0.8050125,0.57504672,2.099535674,0.699845225,151.6532719,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.166666667,0.833333333,0.333333333,0.833333333,0.666666667,0.666666667,0.5,0.75,0.722222222,0.666666667,0.666666667,0,0,3.11E-04,3.30E-05,0.311,0.033,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0,0,0,0,4.140177658,0,4.140177658,1.380059219,0,1.380059219,4.140177658,1.380059219,299.0525458,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,3.63E-04,2.80E-05,0.363,0.028,4645,3176,1934,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,3.64E-04,4.10E-05,0.364,0.041,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,3.59E-04,2.10E-05,0.359,0.021,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.577350269,83.33333333,125,3.058893689,1074,-1070.941106,1.529446845,537,-535.4705532,1,0.5,72.9420888,1,1,1,1,0,0,0,0,0.5,1,0.666666667,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0,0,2.73E-04,1.70E-05,0.273,0.017,4645,3245,1865,50,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.50E-04,2.90E-05,0.35,0.029,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.71E-04,1.90E-05,0.371,0.019,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0,0,3.99E-04,2.60E-05,0.399,0.026,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0,0.222222222,0.471404521,60,110.9400392,4.140177658,1074,-1069.859822,1.380059219,358,-356.6199408,1.292180751,0.430726917,93.33656071,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.666666667,0.333333333,0.333333333,NaN,0.666666667,NaN,NaN,0.5,0.555555556,NaN,0.666666667,0,0,3.16E-04,1.70E-05,0.316,0.017,4645,3176,1934,66.66666667,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.088888889,0.188561808,24,44.3760157,4.140177658,0.736965594,3.403212064,1.380059219,0.245655198,1.134404021,3.403212064,1.134404021,245.8201835,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,2.90E-04,1.50E-05,0.29,0.015,4241,3176,1934,100,44.44444444,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.088888889,0.188561808,24,44.3760157,4.140177658,0.736965594,3.403212064,1.380059219,0.245655198,1.134404021,3.403212064,1.134404021,245.8201835,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.41E-04,2.00E-05,0.341,0.02,4241,3176,1934,100,44.44444444,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0,0,0,0,4.140177658,0,4.140177658,1.380059219,0,1.380059219,4.140177658,1.380059219,299.0525458,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.22E-04,1.70E-05,0.322,0.017,4645,3176,1934,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.266666667,0.461880215,90.90909091,148.2498633,1.673002535,2.321928095,-0.648925559,0.836501268,1.160964047,-0.32446278,-0.025995209,-0.012997604,-1.821718457,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.5,NaN,NaN,0.5,1,0.5,0.666666667,NaN,NaN,1,0.666666667,0.5,0,0,2.85E-04,1.40E-05,0.285,0.014,4241,3245,1865,100,50,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.58E-04,1.50E-05,0.358,0.015,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.58E-04,1.40E-05,0.358,0.014,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0.333333333,0.333333333,0.476095229,83.33333333,103.0776406,3.058893689,2.64385619,0.415037499,1.529446845,1.321928095,0.20751875,1,0.5,72.9420888,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1,0.5,NaN,0.5,NaN,NaN,0.75,0.75,NaN,0.5,0,0,2.61E-04,1.30E-05,0.261,0.013,4241,3245,1865,100,66.66666667,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,3.60E-04,2.10E-05,0.36,0.021,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,1,1,0,50,50,0,0,0.333333333,0.577350269,83.33333333,125,3.058893689,1074,-1070.941106,1.529446845,537,-535.4705532,1,0.5,72.9420888,1,1,1,1,0,0,0,0,0.5,1,0.666666667,NaN,0.5,0.5,0.5,0.5,0.5,0.5,NaN,0.5,NaN,NaN,0.5,0.5,NaN,0.5,0.001,0,2.66E-04,1.40E-05,0.266,0.014,4645,3245,1865,50,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0.4,0.222222222,0.372677996,60,87.70580193,4.140177658,2.415037499,1.725140159,1.380059219,0.8050125,0.57504672,2.099535674,0.699845225,151.6532719,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.166666667,0.833333333,0.333333333,0.833333333,0.666666667,0.666666667,0.5,0.75,0.722222222,0.666666667,0.666666667,0,0,2.67E-04,1.70E-05,0.267,0.017,4241,3176,1934,100,55.55555556,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,2,1,0,66.66666667,33.33333333,0,0,0.222222222,0.471404521,60,110.9400392,4.140177658,1074,-1069.859822,1.380059219,358,-356.6199408,1.292180751,0.430726917,93.33656071,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,0.666666667,0.333333333,0.333333333,NaN,0.666666667,NaN,NaN,0.5,0.555555556,NaN,0.666666667,0,0,3.04E-04,1.80E-05,0.304,0.018,4645,3176,1934,66.66666667,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0.088888889,0.188561808,24,44.3760157,4.140177658,0.736965594,3.403212064,1.380059219,0.245655198,1.134404021,3.403212064,1.134404021,245.8201835,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3.89E-04,1.90E-05,0.389,0.019,4241,3176,1934,100,44.44444444,'Number of leaves: 3\nSize of the tree: 5\n',5,3,3
contact-lenses,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,21,3,3,0,0,100,0,0,1,0,0,0,0,4.140177658,0,4.140177658,1.380059219,0,1.380059219,4.140177658,1.380059219,299.0525458,NaN,0,0,0,1,3,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,3.14E-04,1.60E-05,0.314,0.016,4645,3176,1934,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0,0,0,0,1.673002535,0,1.673002535,0.836501268,0,0.836501268,1.673002535,0.836501268,117.24236,NaN,0,0,0,1,2,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,0,1,1,1,NaN,NaN,1,1,1,0.001,0,3.25E-04,1.30E-05,0.325,0.013,4645,3245,1865,100,33.33333333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,3.01E-04,1.30E-05,0.301,0.013,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
contact-lenses,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-2.17733E+17,2.02E+07,22,2,2,0,0,100,0,0,1,0.066666667,0.115470054,16.66666667,25,3.058893689,0.321928095,2.736965594,1.529446845,0.160964047,1.368482797,2.736965594,1.368482797,199.6399874,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,4.10E-04,1.50E-05,0.41,0.015,4645,3245,1865,100,50,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
